AreaManagerId,FareCalculationCode,StartDateFarePart,StartDurationFarePart,EndDurationFarePart,AmountFarePart,StepSizeFarePart,EndDateFarePart,AmountCumulative
599,TAR01,20170110,92,120,0.46666667,7,20190101,6.13333332
599,TAR01,20170110,120,152,0.53333333,8,20190101,8.00000000
599,TAR01,20170110,152,180,0.46666667,7,20190101,10.13333332
599,TAR01,20170110,180,212,0.53333333,8,20190101,12.00000000
599,TAR01,20170110,212,240,0.46666667,7,20190101,14.13333332
599,TAR01,20170110,240,272,0.53333333,8,20190101,16.00000000
599,TAR01,20170110,272,999999,0.46666667,7,20190101,18.13333332
599,TAR01,20190101,0,999999,0.68000000,10,20200101,0.00000000
599,TAR01,20200101,0,999999,0.69000000,10,20201210,0.00000000
599,TAR01,20201210,0,999999,0.69000000,10,20210101,0.00000000
599,TAR01,20210101,0,999999,0.70000000,10,20220101,0.00000000
599,TAR01,20220101,0,999999,0.71000000,10,20230101,0.00000000
599,TAR01,20230101,0,999999,0.92000000,10,20240101,0.00000000
599,TAR01,20240101,0,999999,0.99000000,10,20250101,0.00000000
599,TAR01,20250101,0,999999,1.03000000,10,29991231,0.00000000
599,TAR02,20130101,0,999999,0.50000000,12,20170110,0.00000000
599,TAR02,20170110,0,999999,0.53333333,10,20200101,0.00000000
599,TAR02,20200101,0,999999,0.50000000,12,20201210,0.00000000
599,TAR02,20201210,0,999999,0.50000000,12,20210101,0.00000000
599,TAR02,20210101,0,999999,0.64000000,15,20220101,0.00000000
599,TAR02,20220101,0,999999,0.65000000,15,20230101,0.00000000
599,TAR02,20230101,0,999999,0.69000000,15,20240101,0.00000000
599,TAR02,20240101,0,999999,0.75000000,15,20250101,0.00000000
599,TAR02,20250101,0,999999,0.78000000,15,29991231,0.00000000
599,TAR03,20130101,0,999999,0.50000000,18,20190101,0.00000000
599,TAR03,20190101,0,999999,0.43000000,15,20200101,0.00000000
599,TAR03,20200101,0,999999,0.44000000,15,20220101,0.00000000
599,TAR03,20220101,0,999999,0.45000000,15,20230101,0.00000000
599,TAR03,20230101,0,999999,0.48000000,15,20240101,0.00000000
599,TAR03,20240101,0,999999,0.52000000,15,20250101,0.00000000
599,TAR03,20250101,0,999999,0.54000000,15,29991231,0.00000000
599,TAR04,20140101,0,999999,0.00000000,1,29991231,0.00000000
599,TAR05,20150330,0,30,0.10000000,30,20190101,0.00000000
599,TAR05,20150330,30,999999,0.50000000,18,20190101,0.10000000
599,TAR05,20190101,0,30,0.10000000,30,20200101,0.00000000
599,TAR05,20190101,30,999999,0.43000000,15,20200101,0.10000000
599,TAR05,20200101,0,30,0.10000000,30,20220224,0.00000000
599,TAR05,20200101,30,999999,0.44000000,15,20220224,0.10000000
599,TAR05,20220224,0,30,0.10000000,30,20230101,0.00000000
599,TAR05,20220224,30,999999,0.45000000,15,20230101,0.10000000
599,TAR05,20230101,0,30,0.10000000,30,20240101,0.00000000
599,TAR05,20230101,30,999999,0.48000000,15,20240101,0.10000000
599,TAR05,20240101,0,30,0.20000000,30,20250101,0.00000000
599,TAR05,20240101,30,999999,0.52000000,15,20250101,0.20000000
599,TAR05,20250101,0,30,0.20000000,30,29991231,0.00000000
599,TAR05,20250101,30,999999,0.54000000,15,29991231,0.20000000
599,TAR06,20200101,0,30,0.10000000,30,20210101,0.00000000
599,TAR06,20200101,30,999999,0.50000000,12,20210101,0.10000000
599,TAR06,20210101,0,30,0.10000000,30,20220224,0.00000000
599,TAR06,20210101,30,999999,0.64000000,15,20220224,0.10000000
599,TAR06,20220224,0,30,0.10000000,30,20230101,0.00000000
599,TAR06,20220224,30,999999,0.65000000,15,20230101,0.10000000
599,TAR06,20230101,0,30,0.10000000,30,20240101,0.00000000
599,TAR06,20230101,30,999999,0.69000000,15,20240101,0.10000000
599,TAR06,20240101,0,30,0.20000000,30,20250101,0.00000000
599,TAR06,20240101,30,999999,0.75000000,15,20250101,0.20000000
599,TAR06,20250101,0,30,0.20000000,30,29991231,0.00000000
599,TAR06,20250101,30,999999,0.78000000,15,29991231,0.20000000
599,TAR07,20240320,0,180,0.26000000,15,20250101,0.00000000
599,TAR07,20240320,180,999999,0.52000000,15,20250101,3.12000000
599,TAR07,20250101,0,180,0.27000000,15,29991231,0.00000000
599,TAR07,20250101,180,999999,0.54000000,15,29991231,3.24000000
599,TAR08,20240502,0,180,0.37500000,15,20250101,0.00000000
599,TAR08,20240502,180,999999,0.75000000,15,20250101,4.50000000
599,TAR08,20250101,0,180,0.39000000,15,29991231,0.00000000
599,TAR08,20250101,180,999999,0.78000000,15,29991231,4.68000000
599,TARD01,20220601,0,999999,0.07100000,10,20230601,0.00000000
599,TARD01,20230601,0,999999,0.00000000,10,29991231,0.00000000
599,TARD02,20220601,0,999999,0.06500000,15,20230601,0.00000000
599,TARD02,20230601,0,999999,0.00000000,15,29991231,0.00000000
599,TARD03,20220601,0,999999,0.04500000,15,20230601,0.00000000
599,TARD03,20230601,0,999999,0.00000000,15,29991231,0.00000000
599,TER01,20131011,0,999999,0.50000000,19,20140101,0.00000000
599,TER01,20140101,0,999999,0.50000000,18,29991231,0.00000000
599,TER02,20131011,0,999999,16.00000000,1440,20140101,0.00000000
599,TER02,20140101,0,999999,17.00000000,1440,29991231,0.00000000
603,603_TAR01,20140101,0,999999,0.02500000,1,29991231,0.00000000
603,PR01,20150820,0,999999,0.00000000,1,29991231,0.00000000
603,TAR01,20231130,0,999999,0.03916667,1,20250101,0.00000000
603,TAR01,20250101,0,999999,0.05500000,1,29991231,0.00000000
603,TAR01-25,20250101,0,999999,0.00083333,1,20250102,0.00000000
603,TAR02,20231130,0,60,0.00000000,1,20250101,0.00000000
603,TAR02,20231130,60,999999,0.02666667,1,20250101,0.00000000
603,TAR02,20250101,0,60,0.00000000,1,29991231,0.00000000
603,TAR02,20250101,60,999999,0.03583333,1,29991231,0.00000000
603,TAR03,20231130,0,999999,0.02666667,1,20250101,0.00000000
603,TAR03,20250101,0,999999,0.03583333,1,29991231,0.00000000
606,606_PRNRD,20200612,0,999999,3.64000000,720,29991231,0.00000000
606,GAR01,20131010,0,999999,1.80000000,60,20141209,0.00000000
606,GAR01,20141209,0,999999,0.45000000,15,20200715,0.00000000
606,GAR01,20200715,0,999999,1.20000000,60,29991231,0.00000000
606,GAR02,20131010,0,999999,12.00000000,1440,29991231,0.00000000
606,GAR03,20200715,0,999999,5.50000000,900,29991231,0.00000000
606,PR01,20150827,0,999999,0.00000000,1,29991231,0.00000000
606,TAR01,20131018,0,999999,1.80000000,60,20160412,0.00000000
606,TAR01,20160412,0,999999,0.03166667,1,20220101,0.00000000
606,TAR01,20220101,0,999999,0.03333333,1,20240101,0.00000000
606,TAR01,20240101,0,999999,0.03500000,1,20250101,0.00000000
606,TAR01,20250101,0,999999,0.03833333,1,29991231,0.00000000
606,TAR02,20131018,0,999999,3.60000000,240,20160511,0.00000000
606,TAR02,20160511,0,999999,3.80000000,240,20180101,0.00000000
606,TAR03,20131018,0,999999,6.60000000,720,20160412,0.00000000
606,TAR03,20160412,0,999999,7.00000000,720,20160804,0.00000000
606,TAR03,20160804,0,999999,7.00000000,780,20220101,0.00000000
606,TAR03,20220101,0,999999,7.40000000,780,20240101,0.00000000
606,TAR03,20240101,0,999999,7.80000000,780,20250101,0.00000000
606,TAR03,20250101,0,999999,12.60000000,780,29991231,0.00000000
606,TAR04,20131018,0,999999,12.00000000,720,20160412,0.00000000
606,TAR04,20160412,0,999999,12.70000000,720,20220101,0.00000000
606,TAR04,20220101,0,999999,13.40000000,720,20240101,0.00000000
606,TAR04,20240101,0,999999,14.00000000,720,20250101,0.00000000
606,TAR04,20250101,0,999999,19.20000000,720,29991231,0.00000000
606,TAR05,20160412,0,999999,0.00000000,1,20220101,0.00000000
606,TAR05,20220101,0,999999,0.00000000,1,29991231,0.00000000
606,TAR06,20180101,0,999999,0.04500000,1,20220101,0.00000000
606,TAR06,20220101,0,999999,0.04666667,1,20240101,0.00000000
606,TAR06,20240101,0,999999,0.04833333,1,20250101,0.00000000
606,TAR06,20250101,0,999999,0.05333333,1,29991231,0.00000000
606,TARBEZ,20210320,0,999999,0.01083333,1,20230101,0.00000000
606,TARBEZ,20230101,0,999999,0.00666667,1,20250101,0.00000000
606,TARBEZ,20250101,0,999999,0.00733333,1,29991231,0.00000000
610,PR01,20150828,0,999999,0.00000000,1,29991231,0.00000000
611,CPL01,20150604,0,999999,0.00000000,1,29991231,0.00000000
612,DAG01,20121025,0,999999,6.00000000,750,20130501,0.00000000
612,DAG01,20130501,0,999999,6.80000000,750,20201019,0.00000000
612,DAG02,20121026,0,999999,11.25000000,750,20130501,0.00000000
612,DAG02,20130501,0,999999,12.75000000,750,20201019,0.00000000
612,GAR01,20131010,0,1,1.10000000,1,20141209,0.00000000
612,GAR01,20131010,1,120,0.10000000,1,20141209,1.10000000
612,GAR01,20131010,120,999999,0.85000000,60,20141209,13.00000000
612,GAR01,20141209,0,60,1.90000000,60,20201019,0.00000000
612,GAR01,20141209,60,120,0.03166667,1,20201019,1.90000000
612,GAR01,20141209,120,999999,0.01583333,1,20201019,3.80000020
612,GAR02,20131010,0,999999,1.70000000,540,20141209,0.00000000
612,GAR02,20141209,0,999999,1.70000000,750,20201019,0.00000000
612,TAR01,20121025,0,999999,0.07500000,2,20130501,0.00000000
612,TAR01,20130501,0,999999,0.08500000,2,20201019,0.00000000
612,TAR02,20121025,0,120,0.10000000,4,20130501,0.00000000
612,TAR02,20121025,120,999999,0.10000000,8,20130501,3.00000000
612,TAR02,20130501,0,120,0.11333333,4,20201019,0.00000000
612,TAR02,20130501,120,999999,0.09916667,7,20201019,3.39999990
612,TAR03,20121025,0,999999,0.00000000,60,20201019,0.00000000
612,TER01,20131010,0,999999,6.80000000,570,20201019,0.00000000
613,PR01,20150423,0,999999,0.00000000,1,29991231,0.00000000
614,DAG01,20150507,0,999999,3.00000000,1440,20191231,0.00000000
614,DAG02,20150507,0,999999,5.00000000,1440,20200101,0.00000000
614,DAG02,20200101,0,999999,5.00000000,1440,20220401,0.00000000
614,DAG02,20220401,0,999999,7.50000000,1440,20230221,0.00000000
614,DAG03,20200107,0,999999,7.00000000,1440,20220401,0.00000000
614,DAG03,20220401,0,999999,9.50000000,1440,20230221,0.00000000
614,TAR01,20150507,0,999999,0.10000000,6,20200107,0.00000000
614,TAR01,20200107,0,999999,0.15000000,6,20230221,0.00000000
614,TAR02,20150507,0,999999,0.10416667,5,20200107,0.00000000
614,TAR02,20200107,0,999999,0.17500000,6,20230221,0.00000000
620,TAR01,20120220,0,999999,0.00000000,1,29991231,0.00000000
622,TAR00,20220101,0,999999,0.00000000,60,29991231,0.00000000
622,TAR01,20131017,0,60,2.50000000,60,20150101,0.00000000
622,TAR01,20131017,60,999999,2.00000000,60,20150101,2.50000000
622,TAR02,20131017,0,999999,12.50000000,660,29991231,0.00000000
622,TAR03,20150101,0,999999,0.03666667,1,20220401,0.00000000
622,TAR03,20220401,0,1,0.10000000,1,20220512,0.00000000
622,TAR03,20220401,1,999999,0.03898305,1,20220512,0.10000000
622,TAR03,20220512,0,1,0.10000000,1,20250101,0.00000000
622,TAR03,20220512,1,60,0.03898305,1,20250101,0.10000000
622,TAR03,20220512,60,999999,0.04000000,1,20250101,2.39999995
622,TAR03,20250101,0,1,0.10000000,1,20250701,0.00000000
622,TAR03,20250101,1,60,0.03898305,1,20250701,0.10000000
622,TAR03,20250101,60,999999,0.04000000,1,20250701,2.39999995
622,TAR03,20250701,0,1,0.10000000,1,29991231,0.00000000
622,TAR04,20191203,0,999999,0.10000000,30,20220401,0.00000000
622,TAR04,20220401,0,999999,0.10000000,30,29991231,0.00000000
632,2W,20200131,0,999999,20.00000000,1440,20230101,0.00000000
632,2W,20230101,0,999999,16.00000000,1440,20240101,0.00000000
632,2W,20240101,0,999999,16.00008000,1440,20240401,0.00000000
632,2W,20240401,0,999999,17.30000000,1440,20250101,0.00000000
632,2W,20250101,0,999999,18.00000000,1440,29991231,0.00000000
632,DAG01,20220401,0,999999,20.00000000,720,20230101,0.00000000
632,DAG01,20230101,0,999999,21.20000000,720,20240101,0.00000000
632,DAG01,20240101,0,999999,21.20004000,720,20240401,0.00000000
632,DAG01,20240401,0,999999,22.80000000,720,20250101,0.00000000
632,DAG01,20250101,0,999999,23.60000000,720,29991231,0.00000000
632,GAR00,20201224,0,999999,0.00000000,1,29991231,0.00000000
632,GAR1,20200131,0,999999,0.20000000,6,20200201,0.00000000
632,GAR1,20200201,0,60,0.00000000,60,20210202,0.00000000
632,GAR1,20200201,60,999999,0.20000000,6,20210202,0.00000000
632,GAR1,20210202,0,60,0.00000000,60,20210203,0.00000000
632,GAR1,20210202,60,999999,0.20000000,6,20210203,0.00000000
632,GAR1,20210203,0,999999,0.20000000,6,20210204,0.00000000
632,GAR1,20210204,0,60,0.00000000,60,20230101,0.00000000
632,GAR1,20210204,60,999999,0.20000000,6,20230101,0.00000000
632,GAR1,20230101,0,60,0.20000000,6,20240101,0.00000000
632,GAR1,20230101,60,999999,0.20000000,6,20240101,2.00000000
632,GAR1,20240101,0,999999,0.20000000,6,20240401,0.00000000
632,GAR1,20240401,0,999999,0.22000000,6,20250101,0.00000000
632,GAR1,20250101,0,999999,0.04000000,1,29991231,0.00000000
632,GAR2,20200131,0,999999,0.10000000,6,20210201,0.00000000
632,GAR2,20210201,0,60,0.00000000,60,20230101,0.00000000
632,GAR2,20210201,60,999999,0.10000000,6,20230101,0.00000000
632,GAR2,20230101,0,60,0.10000000,6,20240101,0.00000000
632,GAR2,20230101,60,999999,0.10000000,6,20240101,1.00000000
632,GAR2,20240101,0,999999,0.10000000,6,20240401,0.00000000
632,GAR2,20240401,0,999999,0.11000000,6,20250101,0.00000000
632,GAR2,20250101,0,999999,0.02000000,1,29991231,0.00000000
632,GAR3,20211110,0,60,0.00000000,60,20211111,0.00000000
632,GAR3,20211110,60,999999,0.20000000,6,20211111,0.00000000
632,GAR4,20211110,0,60,0.00000000,60,29991231,0.00000000
632,GAR4,20211110,60,999999,0.20000000,6,29991231,0.00000000
632,TAR00,20130517,0,999999,0.00000000,1,29991231,0.00000000
632,TAR01,20121011,0,999999,0.50000000,15,20130517,0.00000000
632,TAR01,20130517,0,999999,0.03333333,1,29991231,0.00000000
632,TAR02,20121011,0,999999,15.00000000,720,20121012,0.00000000
632,TAR03,20160826,0,120,0.03333333,1,20161101,0.00000000
632,TAR03,20160826,120,180,0.00000000,1,20161101,3.99999960
632,TAR03,20160826,180,999999,0.03333333,1,20161101,3.99999960
632,TAR03,20161101,0,999999,0.03333333,1,29991231,0.00000000
632,TAR04,20210301,0,999999,0.04166667,1,20220101,0.00000000
632,TAR04,20220101,0,999999,0.25000000,6,20230101,0.00000000
632,TAR04,20230101,0,999999,0.27000000,6,20240101,0.00000000
632,TAR04,20240101,0,999999,0.27000000,6,20240401,0.00000000
632,TAR04,20240401,0,999999,0.29000000,6,20250101,0.00000000
632,TAR04,20250101,0,999999,0.30000000,6,29991231,0.00000000
632,TAR05,20210301,0,999999,20.00000000,720,20210302,0.00000000
632,TAR05,20210302,0,60,0.08333333,1,20210303,0.00000000
632,TAR05,20210302,60,120,0.16666667,1,20210303,4.99999980
632,TAR05,20210302,120,180,0.25000000,1,20210303,15.00000000
632,TAR05,20210302,180,999999,0.33333333,1,20210303,30.00000000
632,TAR05,20210303,0,999999,20.00000000,720,20211230,0.00000000
632,TAR05,20211230,0,60,5.00000000,60,20240101,0.00000000
632,TAR05,20211230,60,120,5.00000000,60,20240101,5.00000000
632,TAR05,20211230,120,180,5.00000000,60,20240101,10.00000000
632,TAR05,20211230,180,999999,5.00000000,540,20240101,15.00000000
632,TAR05,20240101,0,60,5.70000000,60,20250101,0.00000000
632,TAR05,20240101,60,120,5.70000000,60,20250101,5.70000000
632,TAR05,20240101,120,180,5.00000000,60,20250101,11.40000000
632,TAR05,20240101,180,999999,5.00000000,540,20250101,16.40000000
632,TAR05,20250101,0,60,5.90000000,60,29991231,0.00000000
632,TAR05,20250101,60,120,5.90000000,60,29991231,5.90000000
632,TAR05,20250101,120,180,5.00000000,60,29991231,11.80000000
632,TAR05,20250101,180,999999,5.00000000,540,29991231,16.80000000
632,TAR06,20211101,0,60,5.00000000,60,20211102,0.00000000
632,TAR06,20211101,60,120,10.00000000,60,20211102,5.00000000
632,TAR06,20211101,120,180,15.00000000,60,20211102,15.00000000
632,TAR06,20211101,180,999999,20.00000000,540,20211102,30.00000000
632,TAR07,20220401,0,999999,5.00000000,60,20230101,0.00000000
632,TAR07,20230101,0,999999,5.30000000,60,20240101,0.00000000
632,TAR07,20240101,0,999999,5.30000000,60,20240401,0.00000000
632,TAR07,20240401,0,999999,5.70000000,60,20250101,0.00000000
632,TAR07,20250101,0,999999,5.90000000,60,29991231,0.00000000
637,637_GAR01,20210517,0,999999,0.00000000,1,29991231,0.00000000
637,637_GAR02,20210517,0,180,0.00000000,1,29991231,0.00000000
637,637_GAR02,20210517,180,999999,1.50000000,50,29991231,0.00000000
637,637_PR01,20210517,0,999999,0.00000000,1,29991231,0.00000000
637,DAG01,20190322,0,999999,7.00000000,720,20200101,0.00000000
637,DAG01,20200101,0,999999,11.10000000,840,20220101,0.00000000
637,DAG01,20220101,0,999999,11.57000000,840,20240101,0.00000000
637,DAG01,20240101,0,999999,13.20000000,840,29991231,0.00000000
637,TAR00,20190322,0,999999,0.00000000,1,29991231,0.00000000
637,TAR01,20131024,0,999999,1.20000000,58,20190322,0.00000000
637,TAR01,20190322,0,999999,0.02500000,1,20200101,0.00000000
637,TAR01,20200101,0,999999,0.04000000,1,20220101,0.00000000
637,TAR01,20220101,0,999999,0.04166667,1,20240101,0.00000000
637,TAR01,20240101,0,999999,0.04750000,1,29991231,0.00000000
637,TAR02,20131024,0,999999,0.00000000,60,20200807,0.00000000
637,TAR02,20200807,0,999999,0.01000000,1,20230201,0.00000000
637,TAR02,20230201,0,278,0.01000000,1,29991231,0.00000000
637,TAR02,20230201,278,999999,0.00000000,1,29991231,2.78000000
637,TAR03,20131024,0,999999,6.00000000,540,20141024,0.00000000
637,TAR03,20141024,0,999999,6.00000000,1440,29991231,0.00000000
642,DAG01,20120921,0,999999,8.00000000,720,20140414,0.00000000
642,DAG02,20120924,0,999999,6.00000000,720,20140414,0.00000000
642,GAR01,20130926,0,60,1.50000000,60,29991231,0.00000000
642,GAR01,20130926,60,120,0.00000000,60,29991231,1.50000000
642,GAR01,20130926,120,999999,1.00000000,60,29991231,1.50000000
642,GAR02,20130926,0,999999,8.00000000,735,29991231,0.00000000
642,TAR01,20120921,0,60,0.02500000,1,20140414,0.00000000
642,TAR01,20120921,60,120,0.00000000,1,20140414,1.50000000
642,TAR01,20120921,120,999999,0.01666667,1,20140414,1.50000000
642,TAR02,20120921,0,999999,0.01666667,1,20140414,0.00000000
642,TAR03,20120921,0,999999,0.01333333,1,20140414,0.00000000
642,TAR7891,20140414,0,60,0.02500000,1,20140415,0.00000000
642,TAR7891,20140414,60,120,0.00000000,1,20140415,1.50000000
642,TAR7891,20140414,120,999999,1.00000000,1,20140415,1.50000000
642,TAR7891,20140415,0,60,0.02500000,1,29991231,0.00000000
642,TAR7891,20140415,60,120,0.00000000,1,29991231,1.50000000
642,TAR7891,20140415,120,999999,0.01666667,1,29991231,1.50000000
642,TAR7891_DK,20140414,0,999999,8.00000000,720,29991231,0.00000000
642,TAR7892,20140414,0,999999,0.01666667,1,20210101,0.00000000
642,TAR7892,20210101,0,999999,0.03333333,1,20250101,0.00000000
642,TAR7892,20250101,0,999999,0.03666667,1,29991231,0.00000000
642,TAR7892_DK,20140414,0,999999,6.00000000,720,29991231,0.00000000
642,TAR7893,20140414,0,999999,0.01333333,1,20210101,0.00000000
642,TAR7893,20210101,0,999999,0.03333333,1,20250101,0.00000000
642,TAR7893,20250101,0,999999,0.03666667,1,29991231,0.00000000
642,TAR7893_DK,20140414,0,999999,6.00000000,720,29991231,0.00000000
642,TAR7894,20140414,0,999999,0.01666667,1,20210101,0.00000000
642,TAR7894,20210101,0,999999,0.03333333,1,20250101,0.00000000
642,TAR7894,20250101,0,999999,0.03666667,1,29991231,0.00000000
642,TAR7895,20140414,0,999999,0.01333333,1,29991231,0.00000000
642,TARVRIJ,20140414,0,999999,0.00000000,1,29991231,0.00000000
654,PR01,20150526,0,999999,0.00000000,1,29991231,0.00000000
664,664_TAR00,20210716,0,999999,0.00000000,1,29991231,0.00000000
664,CPL01,20150817,0,999999,0.00000000,1,20171115,0.00000000
664,DAG01,20120426,0,999999,3.00000000,720,20171116,0.00000000
664,DAG01,20171116,0,999999,0.00708333,1,20171121,0.00000000
664,GAR01,20130918,0,999999,0.50000000,19,20220222,0.00000000
664,GAR01,20220222,0,999999,0.50000000,19,29991231,0.00000000
664,GAR02,20130918,0,999999,1.00000000,600,20160101,0.00000000
664,GAR02,20160101,0,999999,1.80000000,840,20220222,0.00000000
664,GAR02,20220222,0,999999,2.00000000,840,29991231,0.00000000
664,GAR03,20141110,0,999999,10.00000000,900,20220222,0.00000000
664,GAR03,20220222,0,999999,10.00000000,900,29991231,0.00000000
664,GAR04,20141210,0,999999,0.50000000,17,20160101,0.00000000
664,GAR04,20160101,0,999999,0.50000000,16,20220222,0.00000000
664,GAR04,20220222,0,999999,0.03333333,1,29991231,0.00000000
664,GAR05,20141210,0,999999,1.00000000,840,20160101,0.00000000
664,GAR05,20160101,0,999999,1.00000000,180,20220222,0.00000000
664,GAR05,20220222,0,999999,1.00000000,180,29991231,0.00000000
664,NULL,20120426,0,999999,0.00000000,1,20171116,0.00000000
664,PR01,20150817,0,999999,0.00000000,1,20171115,0.00000000
664,TAR_A,20171127,0,7,0.20000000,7,20210101,0.00000000
664,TAR_A,20171127,7,60,0.03207547,1,20210101,0.20000000
664,TAR_A,20171127,60,999999,0.03166667,1,20210101,1.89999991
664,TAR_A,20210101,0,6,0.20000000,6,20230101,0.00000000
664,TAR_A,20210101,6,60,0.03333333,1,20230101,0.20000000
664,TAR_A,20210101,60,999999,0.03333333,1,20230101,1.99999982
664,TAR_A,20230101,0,999999,0.03500000,1,20240101,0.00000000
664,TAR_A,20240101,0,999999,0.03833333,1,20250101,0.00000000
664,TAR_A,20250101,0,999999,0.04000000,1,29991231,0.00000000
664,TAR_A_DAG,20171127,0,1,0.23166667,1,20171201,0.00000000
664,TAR_A_DAG,20171127,1,999999,0.03166667,1,20171201,0.23166667
664,TAR_ADAG,20171201,0,999999,5.10000000,720,20210101,0.00000000
664,TAR_ADAG,20210101,0,999999,5.20000000,720,20220101,0.00000000
664,TAR_ADAG,20220101,0,999999,5.30000000,720,20230101,0.00000000
664,TAR_ADAG,20230101,0,999999,5.50000000,720,20240101,0.00000000
664,TAR_ADAG,20240101,0,999999,5.90000000,720,20250101,0.00000000
664,TAR_ADAG,20250101,0,999999,6.10000000,720,29991231,0.00000000
664,TAR_B,20171127,0,24,0.20000000,24,20210101,0.00000000
664,TAR_B,20171127,24,120,0.00833333,1,20210101,0.20000000
664,TAR_B,20171127,120,999999,0.03833333,1,20210101,0.99999968
664,TAR_B,20210101,0,24,0.20000000,24,20230101,0.00000000
664,TAR_B,20210101,24,120,0.00833333,1,20230101,0.20000000
664,TAR_B,20210101,120,999999,0.04166667,1,20230101,0.99999968
664,TAR_B,20230101,0,120,0.01000000,1,20240101,0.00000000
664,TAR_B,20230101,120,999999,0.04333333,1,20240101,1.20000000
664,TAR_B,20240101,0,120,0.01000000,1,20250101,0.00000000
664,TAR_B,20240101,120,999999,0.04666667,1,20250101,1.20000000
664,TAR_B,20250101,0,120,0.01000000,1,29991231,0.00000000
664,TAR_B,20250101,120,999999,0.04833333,1,29991231,1.20000000
664,TAR_C,20171127,0,6,0.20000000,6,20210101,0.00000000
664,TAR_C,20171127,6,60,0.03703704,1,20210101,0.20000000
664,TAR_C,20171127,60,999999,0.03666667,1,20210101,2.20000016
664,TAR_C,20210101,0,6,0.20000000,6,20220101,0.00000000
664,TAR_C,20210101,6,60,0.03888889,1,20220101,0.20000000
664,TAR_C,20210101,60,999999,0.03833333,1,20220101,2.30000006
664,TAR_C,20220101,0,5,0.20000000,5,20230101,0.00000000
664,TAR_C,20220101,5,60,0.04000000,1,20230101,0.20000000
664,TAR_C,20220101,60,999999,0.04000000,1,20230101,2.40000000
664,TAR_C,20230101,0,999999,0.04166667,1,20240101,0.00000000
664,TAR_C,20240101,0,999999,0.04333333,1,20250101,0.00000000
664,TAR_C,20250101,0,999999,0.04666667,1,29991231,0.00000000
664,TAR01,20120426,0,999999,0.10000000,4,20171115,0.00000000
664,TAR01,20171115,0,999999,0.03000000,1,20171127,0.00000000
664,TAR02,20120426,0,120,0.10000000,20,20171116,0.00000000
664,TAR02,20120426,120,999999,0.10000000,3,20171116,0.60000000
664,TAR02,20171116,0,120,0.00833333,1,20171127,0.00000000
664,TAR02,20171116,120,999999,0.03833333,1,20171127,0.99999960
664,TAR03,20171116,0,999999,0.03500000,1,20171127,0.00000000
677,DTBOL,20200101,0,999999,5.00000000,1440,29991231,0.00000000
677,NULL,20190507,0,999999,0.00000000,1,29991231,0.00000000
677,TAR01,20131021,0,999999,1.30000000,60,29991231,0.00000000
677,TAR02,20131021,0,999999,1.10000000,60,29991231,0.00000000
677,TAR03,20131021,0,999999,0.80000000,60,29991231,0.00000000
677,TAR04,20190507,0,999999,0.02333333,1,20210101,0.00000000
677,TAR04,20210101,0,999999,0.02500000,1,20230101,0.00000000
677,TAR04,20230101,0,999999,0.02750000,1,20250101,0.00000000
677,TAR04,20250101,0,999999,0.02916667,1,29991231,0.00000000
678,678_PRKAPE,20220216,0,999999,0.00000000,1,29991231,0.00000000
678,TER00,20220216,0,999999,0.00000000,1,29991231,0.00000000
687,DAGK01,20190901,0,999999,10.60000000,720,20210101,0.00000000
687,DAGK01,20210101,0,999999,14.10000000,720,20211108,0.00000000
687,DAGK01,20211108,0,999999,14.10000000,1440,20230101,0.00000000
687,DAGK01,20230101,0,999999,14.50000000,1440,20240101,0.00000000
687,DAGK01,20240101,0,999999,15.00000000,1440,29991231,0.00000000
687,GAR01,20131010,0,999999,1.20000000,60,20140101,0.00000000
687,GAR01,20140101,0,999999,1.30000000,60,20160101,0.00000000
687,GAR01,20160101,0,999999,2.00000000,60,20200101,0.00000000
687,GAR01,20200101,0,999999,2.10000000,60,29991231,0.00000000
687,GAR02,20131010,0,999999,6.00000000,720,20140101,0.00000000
687,GAR02,20140101,0,999999,6.50000000,720,20160101,0.00000000
687,GAR02,20160101,0,999999,10.60000000,720,29991231,0.00000000
687,GAR03,20131010,0,999999,0.00000000,720,29991231,0.00000000
687,TAR01,20131023,0,999999,1.70000000,60,20140101,0.00000000
687,TAR01,20140101,0,999999,0.03000000,1,20190901,0.00000000
687,TAR01,20190901,0,999999,0.03333333,1,20200101,0.00000000
687,TAR01,20200101,0,999999,0.03500000,1,20210101,0.00000000
687,TAR01,20210101,0,999999,0.04666667,1,20230101,0.00000000
687,TAR01,20230101,0,999999,0.04833333,1,20240101,0.00000000
687,TAR02,20131023,0,999999,2.00000000,60,20140101,0.00000000
687,TAR02,20140101,0,999999,0.03500000,1,20190901,0.00000000
687,TAR02,20190901,0,999999,0.03833333,1,20200101,0.00000000
687,TAR02,20200101,0,999999,0.04000000,1,20210101,0.00000000
687,TAR02,20210101,0,999999,0.04666667,1,20230101,0.00000000
687,TAR02,20230101,0,999999,0.04833333,1,20240101,0.00000000
687,TAR03,20131023,0,999999,0.00000000,60,29991231,0.00000000
687,TAR04,20131023,0,999999,6.00000000,720,20131024,0.00000000
687,TAR05,20140101,0,999999,10.00000000,720,20140102,0.00000000
687,TARVRIJ,20190801,0,999999,0.00000000,1,29991231,0.00000000
687,TER01,20141111,0,999999,1.30000000,60,20141112,0.00000000
